,index,filename,pixvals, masterpiece, nograffiti, tags, throwups
423,1729,IMG_4589_jpeg.rf.5c1631752f1d73ef0e63bc0d8c4ebd01.jpg,"[[[-3.4939003e+01 -3.9778999e+01 -1.6680000e+01]
  [-4.9390030e+00 -1.0778999e+01  1.5320000e+01]
  [ 2.4060997e+01  1.7221001e+01  4.7320000e+01]
  ...
  [-3.2939003e+01 -5.0778999e+01 -4.8680000e+01]
  [-4.6939003e+01 -5.5778999e+01 -4.3680000e+01]
  [-4.7939003e+01 -5.3778999e+01 -3.5680000e+01]]

 [[-2.9939003e+01 -3.4778999e+01 -1.2680000e+01]
  [-5.9390030e+00 -1.0778999e+01  1.2320000e+01]
  [ 1.8060997e+01  1.1221001e+01  3.9320000e+01]
  ...
  [-1.1939003e+01 -2.9778999e+01 -2.7680000e+01]
  [-1.7939003e+01 -2.6778999e+01 -1.4680000e+01]
  [-5.9390030e+00 -1.1778999e+01  8.3199997e+00]]

 [[-1.5939003e+01 -1.9778999e+01  3.1999969e-01]
  [ 6.0997009e-02 -4.7789993e+00  1.7320000e+01]
  [ 1.2060997e+01  7.2210007e+00  3.0320000e+01]
  ...
  [ 5.0609970e+00 -1.1778999e+01 -7.6800003e+00]
  [ 1.3060997e+01  5.2210007e+00  1.9320000e+01]
  [ 3.8060997e+01  3.4221001e+01  5.4320000e+01]]

 ...

 [[-4.2939003e+01 -5.6778999e+01 -5.3680000e+01]
  [-5.3939003e+01 -6.5778999e+01 -6.2680000e+01]
  [-5.7939003e+01 -6.9778999e+01 -6.6680000e+01]
  ...
  [ 2.0609970e+00  8.2210007e+00  9.3199997e+00]
  [-3.9390030e+00  2.2210007e+00  3.3199997e+00]
  [ 7.0609970e+00  1.3221001e+01  1.4320000e+01]]

 [[-6.4939003e+01 -7.8778999e+01 -7.5680000e+01]
  [-7.2939003e+01 -8.6778999e+01 -8.3680000e+01]
  [-7.3939003e+01 -8.5778999e+01 -8.2680000e+01]
  ...
  [-1.0939003e+01 -4.7789993e+00 -3.6800003e+00]
  [-8.9390030e+00 -2.7789993e+00 -1.6800003e+00]
  [-9.3900299e-01  5.2210007e+00  6.3199997e+00]]

 [[-7.5939003e+01 -9.2778999e+01 -8.8680000e+01]
  [-7.6939003e+01 -9.0778999e+01 -8.7680000e+01]
  [-5.5939003e+01 -6.7778999e+01 -6.4680000e+01]
  ...
  [-1.9390030e+00  4.2210007e+00  5.3199997e+00]
  [-1.9390030e+00  4.2210007e+00  5.3199997e+00]
  [-1.2939003e+01 -6.7789993e+00 -5.6800003e+00]]]",1,0,0,0
424,955,IMG_4589_jpeg.rf.95bd133f9d0d9cdaa25e79005d8fe1d5.jpg,"[[[ -66.939      -73.779      -51.68     ]
  [ -56.939003   -63.779      -41.68     ]
  [ -54.939003   -62.779      -38.68     ]
  ...
  [ -44.939003   -52.779      -50.68     ]
  [ -38.939003   -45.779      -41.68     ]
  [ -73.939      -80.779      -76.68     ]]

 [[ -37.939003   -44.779      -22.68     ]
  [ -57.939003   -64.779      -42.68     ]
  [ -37.939003   -42.779      -19.68     ]
  ...
  [ -65.939      -72.779      -68.68     ]
  [ -46.939003   -53.779      -49.68     ]
  [ -61.939003   -66.779      -60.68     ]]

 [[  23.060997    16.221       38.32     ]
  [ -17.939003   -24.779       -2.6800003]
  [ -22.939003   -27.779       -4.6800003]
  ...
  [-103.939     -115.779     -109.68     ]
  [ -71.939      -77.779      -69.68     ]
  [  36.060997    30.221       38.32     ]]

 ...

 [[ -37.939003   -37.779      -28.68     ]
  [  28.060997    28.221       37.32     ]
  [ -15.939003   -15.778999    -6.6800003]
  ...
  [  77.061       70.221       68.32     ]
  [  -8.939003   -17.779      -19.68     ]
  [ -22.939003   -31.779      -33.68     ]]

 [[  32.060997    32.221       41.32     ]
  [  34.060997    34.221       43.32     ]
  [  38.060997    38.221       47.32     ]
  ...
  [ 132.061      123.221      121.32     ]
  [ -85.939      -95.779      -97.68     ]
  [ -60.939003   -70.779      -72.68     ]]

 [[  66.061       66.221       75.32     ]
  [  86.061       86.221       95.32     ]
  [  75.061       75.221       84.32     ]
  ...
  [ 144.061      134.22101    131.32     ]
  [ -65.939      -78.779      -79.68     ]
  [ -69.939      -82.779      -83.68     ]]]",1,0,0,0
425,1034,IMG_4589_jpeg.rf.a0c452b2a5c28d22807d3530eb5019da.jpg,"[[[-1.5939003e+01 -1.4778999e+01  7.3199997e+00]
  [-7.9390030e+00 -8.7789993e+00  1.2320000e+01]
  [ 2.6060997e+01  2.0221001e+01  4.0320000e+01]
  ...
  [-4.5939003e+01 -4.7778999e+01 -2.7680000e+01]
  [-7.8939003e+01 -8.1778999e+01 -6.4680000e+01]
  [-6.5939003e+01 -6.8778999e+01 -5.1680000e+01]]

 [[-1.8939003e+01 -1.7778999e+01  4.3199997e+00]
  [-1.2939003e+01 -1.3778999e+01  7.3199997e+00]
  [ 2.1060997e+01  1.5221001e+01  3.5320000e+01]
  ...
  [-1.1939003e+01 -1.3778999e+01  6.3199997e+00]
  [-6.0939003e+01 -6.4778999e+01 -4.4680000e+01]
  [-8.2939003e+01 -8.5778999e+01 -6.8680000e+01]]

 [[-4.3939003e+01 -4.0778999e+01 -1.8680000e+01]
  [-4.1939003e+01 -4.3778999e+01 -2.0680000e+01]
  [-1.6939003e+01 -2.3778999e+01 -1.6800003e+00]
  ...
  [-1.5939003e+01 -2.0778999e+01  1.3199997e+00]
  [-4.5939003e+01 -4.9778999e+01 -2.9680000e+01]
  [-6.7939003e+01 -7.3778999e+01 -5.3680000e+01]]

 ...

 [[ 3.5060997e+01  4.8221001e+01  5.5320000e+01]
  [ 8.0609970e+00  2.1221001e+01  2.8320000e+01]
  [ 1.1060997e+01  2.4221001e+01  3.1320000e+01]
  ...
  [ 6.0997009e-02 -6.7789993e+00 -8.6800003e+00]
  [-3.1939003e+01 -3.8778999e+01 -4.0680000e+01]
  [-4.7939003e+01 -5.4778999e+01 -5.6680000e+01]]

 [[ 6.6060997e+01  7.9221001e+01  8.6320000e+01]
  [ 4.8060997e+01  6.1221001e+01  6.8320000e+01]
  [ 3.7060997e+01  5.0221001e+01  5.7320000e+01]
  ...
  [ 3.0609970e+00 -5.7789993e+00 -7.6800003e+00]
  [-1.7939003e+01 -2.7778999e+01 -2.9680000e+01]
  [-5.0939003e+01 -6.0778999e+01 -6.2680000e+01]]

 [[ 8.9060997e+01  1.0222100e+02  1.0932000e+02]
  [ 7.9060997e+01  9.2221001e+01  9.9320000e+01]
  [ 5.4060997e+01  6.7221001e+01  7.4320000e+01]
  ...
  [-4.9390030e+00 -1.4778999e+01 -1.6680000e+01]
  [-8.9390030e+00 -1.8778999e+01 -2.0680000e+01]
  [-2.2939003e+01 -3.5778999e+01 -3.6680000e+01]]]",1,0,0,0
426,280,IMG_4590_jpeg.rf.20b6a0eeae5817be10801f7a0c183f67.jpg,"[[[  93.061       59.221       30.32     ]
  [  77.061       43.221       14.32     ]
  [  79.061       45.221       16.32     ]
  ...
  [ 117.061       47.221      -10.68     ]
  [ 122.061       52.221       -5.6800003]
  [ 119.061       49.221       -8.68     ]]

 [[  46.060997    12.221001   -16.68     ]
  [  63.060997    29.221        0.3199997]
  [  77.061       43.221       14.32     ]
  ...
  [ 134.061       64.221        6.3199997]
  [ 118.061       48.221       -9.68     ]
  [ 134.061       64.221        6.3199997]]

 [[  -5.939003   -39.779      -68.68     ]
  [   3.060997   -30.779      -59.68     ]
  [  -6.939003   -40.779      -69.68     ]
  ...
  [ 112.061       42.221      -15.68     ]
  [ 141.061       71.221       13.32     ]
  [ 116.061       46.221      -11.68     ]]

 ...

 [[ -73.939      -84.779      -81.68     ]
  [-103.939     -115.779     -113.68     ]
  [ -23.939003   -29.779      -27.68     ]
  ...
  [ -13.939003    -7.7789993   -7.6800003]
  [  13.060997    19.221       19.32     ]
  [  34.060997    40.221       40.32     ]]

 [[ -96.939     -108.779     -105.68     ]
  [ -83.939      -95.779      -92.68     ]
  [  -7.939003   -15.778999   -13.68     ]
  ...
  [  83.061       89.221       89.32     ]
  [  -0.939003     5.2210007    5.3199997]
  [  46.060997    52.221       52.32     ]]

 [[ -51.939003   -65.779      -62.68     ]
  [  40.060997    28.221       31.32     ]
  [ -14.939003   -25.779      -22.68     ]
  ...
  [  81.061       87.221       87.32     ]
  [  22.060997    28.221       28.32     ]
  [  21.060997    27.221       27.32     ]]]",1,0,0,0
427,453,IMG_4590_jpeg.rf.3d6ba57992cf0c109020d2b9b5569164.jpg,"[[[  72.061       35.221       -1.6800003]
  [  69.061       32.221       -4.6800003]
  [ -55.939003   -92.779     -123.68     ]
  ...
  [ 151.061       76.221       10.32     ]
  [ 151.061       69.221       -6.6800003]
  [ 151.061       73.221       -8.68     ]]

 [[  76.061       39.221        2.3199997]
  [  36.060997    -0.7789993  -37.68     ]
  [ -43.939003   -80.779     -117.68     ]
  ...
  [ 137.061       58.221       -7.6800003]
  [ 151.061       70.221       -4.6800003]
  [ 151.061       69.221      -12.68     ]]

 [[  68.061       31.221       -5.6800003]
  [  59.060997    22.221      -14.68     ]
  [  16.060997   -18.779      -53.68     ]
  ...
  [ 151.061       75.221        8.32     ]
  [ 151.061       86.221       11.32     ]
  [ 151.061       65.221      -14.68     ]]

 ...

 [[ -57.939003   -51.779      -51.68     ]
  [ -70.939      -64.779      -64.68     ]
  [  77.061       83.221       83.32     ]
  ...
  [  69.061       79.221       80.32     ]
  [  81.061       91.221       92.32     ]
  [  78.061       88.221       89.32     ]]

 [[  22.060997    35.221       34.32     ]
  [  -0.939003    12.221001    11.32     ]
  [  69.061       82.221       81.32     ]
  ...
  [  91.061      101.221      102.32     ]
  [  69.061       79.221       80.32     ]
  [  40.060997    50.221       51.32     ]]

 [[  22.060997    39.221       37.32     ]
  [  63.060997    80.221       78.32     ]
  [  72.061       89.221       87.32     ]
  ...
  [-103.939     -116.779     -115.68     ]
  [  89.061       99.221      100.32     ]
  [  32.060997    42.221       43.32     ]]]",1,0,0,0
428,592,IMG_4590_jpeg.rf.fd37ef68aa0da47a3e565578a1277a27.jpg,"[[[  33.060997     5.2210007  -20.68     ]
  [  40.060997    12.221001   -13.68     ]
  [  67.061       39.221       13.32     ]
  ...
  [ 127.061       54.221       -4.6800003]
  [ 128.061       55.221       -3.6800003]
  [ 131.061       58.221       -0.6800003]]

 [[  -6.939003   -34.779      -60.68     ]
  [ -22.939003   -50.779      -76.68     ]
  [ -17.939003   -45.779      -71.68     ]
  ...
  [ 127.061       54.221       -4.6800003]
  [ 128.061       55.221       -3.6800003]
  [ 130.061       57.221       -1.6800003]]

 [[  40.060997    12.221001   -13.68     ]
  [  38.060997    10.221001   -15.68     ]
  [  34.060997     6.2210007  -19.68     ]
  ...
  [ 127.061       54.221       -4.6800003]
  [ 128.061       55.221       -3.6800003]
  [ 129.061       56.221       -2.6800003]]

 ...

 [[  -3.939003    -3.7789993   -2.6800003]
  [-103.939     -106.779     -105.68     ]
  [ -15.939003   -17.779      -16.68     ]
  ...
  [  52.060997    61.221       60.32     ]
  [  87.061       96.221       95.32     ]
  [  72.061       81.221       80.32     ]]

 [[ 135.061      138.22101    131.32     ]
  [  85.061       88.221       88.32     ]
  [-103.939     -105.779     -104.68     ]
  ...
  [  11.060997    22.221       21.32     ]
  [  23.060997    32.221       31.32     ]
  [  77.061       86.221       85.32     ]]

 [[ -13.939003   -10.778999   -10.68     ]
  [ -99.939      -96.779      -96.68     ]
  [ -85.939      -85.779      -84.68     ]
  ...
  [  25.060997    36.221       35.32     ]
  [  32.060997    41.221       40.32     ]
  [  -7.939003     1.2210007    0.3199997]]]",1,0,0,0
429,1691,IMG_4773_JPG.rf.561902e73bd9db62b8d8e3863c3775c4.jpg,"[[[140.061     90.221     49.32    ]
  [146.061     96.221     55.32    ]
  [131.061     81.221     40.32    ]
  ...
  [151.061     93.221     52.32    ]
  [151.061    102.221     61.32    ]
  [151.061    105.221     64.32    ]]

 [[119.061     76.221     40.32    ]
  [127.061     84.221     48.32    ]
  [122.061     77.221     41.32    ]
  ...
  [151.061    109.221     72.32    ]
  [149.061     98.221     61.32    ]
  [140.061     89.221     52.32    ]]

 [[123.061     89.221     61.32    ]
  [125.061     91.221     63.32    ]
  [122.061     88.221     60.32    ]
  ...
  [144.061    100.221     72.32    ]
  [151.061    112.221     84.32    ]
  [151.061    138.22101  113.32    ]]

 ...

 [[-34.939003 -56.779    -66.68    ]
  [-62.939003 -84.779    -94.68    ]
  [151.061    138.22101  128.32    ]
  ...
  [-22.939003 -40.779    -50.68    ]
  [-16.939003 -34.779    -44.68    ]
  [-34.939003 -52.779    -62.68    ]]

 [[-13.939003 -35.779    -45.68    ]
  [-29.939003 -51.779    -61.68    ]
  [-32.939003 -54.779    -64.68    ]
  ...
  [-28.939003 -46.779    -56.68    ]
  [-22.939003 -40.779    -50.68    ]
  [-10.939003 -28.779    -38.68    ]]

 [[-43.939003 -65.779    -75.68    ]
  [-61.939003 -83.779    -93.68    ]
  [-67.939    -89.779    -99.68    ]
  ...
  [-37.939003 -55.779    -65.68    ]
  [-15.939003 -33.779    -43.68    ]
  [-31.939003 -49.779    -59.68    ]]]",0,0,1,0
430,1746,IMG_4773_JPG.rf.5e692471d8582ca9527eab68698854a0.jpg,"[[[135.061     94.221     56.32    ]
  [133.061     92.221     54.32    ]
  [131.061     90.221     52.32    ]
  ...
  [141.061     89.221     44.32    ]
  [140.061     88.221     43.32    ]
  [140.061     88.221     43.32    ]]

 [[140.061     98.221     60.32    ]
  [138.061     96.221     58.32    ]
  [136.061     94.221     56.32    ]
  ...
  [134.061     83.221     44.32    ]
  [133.061     82.221     43.32    ]
  [132.061     81.221     42.32    ]]

 [[149.061    102.221     65.32    ]
  [147.061    100.221     63.32    ]
  [143.061     96.221     59.32    ]
  ...
  [126.061     82.221     50.32    ]
  [125.061     81.221     49.32    ]
  [124.061     80.221     48.32    ]]

 ...

 [[ 68.061     84.221     84.32    ]
  [ 74.061     90.221     90.32    ]
  [ 77.061     93.221     93.32    ]
  ...
  [-36.939003 -58.779    -68.68    ]
  [-42.939003 -64.779    -74.68    ]
  [-46.939003 -68.779    -78.68    ]]

 [[ 54.060997  69.221     69.32    ]
  [ 63.060997  78.221     78.32    ]
  [ 70.061     85.221     85.32    ]
  ...
  [-32.939003 -54.779    -64.68    ]
  [-37.939003 -59.779    -69.68    ]
  [-41.939003 -63.779    -73.68    ]]

 [[ 50.060997  65.221     65.32    ]
  [ 59.060997  74.221     74.32    ]
  [ 66.061     81.221     81.32    ]
  ...
  [-30.939003 -52.779    -62.68    ]
  [-33.939003 -55.779    -65.68    ]
  [-36.939003 -58.779    -68.68    ]]]",0,0,1,0
431,237,IMG_4773_JPG.rf.efa8addd22a35a84ef329057eb6c4fe2.jpg,"[[[140.061     88.221     53.32    ]
  [142.061     90.221     55.32    ]
  [145.061     93.221     58.32    ]
  ...
  [130.061     80.221     39.32    ]
  [135.061     85.221     44.32    ]
  [138.061     88.221     47.32    ]]

 [[143.061     91.221     56.32    ]
  [145.061     93.221     58.32    ]
  [148.061     96.221     61.32    ]
  ...
  [126.061     78.221     38.32    ]
  [128.061     80.221     40.32    ]
  [130.061     82.221     42.32    ]]

 [[145.061     93.221     58.32    ]
  [147.061     95.221     60.32    ]
  [149.061     97.221     62.32    ]
  ...
  [121.061     74.221     37.32    ]
  [121.061     74.221     37.32    ]
  [121.061     74.221     37.32    ]]

 ...

 [[-25.939003 -39.779    -42.68    ]
  [-22.939003 -36.779    -39.68    ]
  [-16.939003 -30.779    -33.68    ]
  ...
  [ 79.061     98.221     96.32    ]
  [ 83.061    102.221    100.32    ]
  [ 94.061    113.221    111.32    ]]

 [[-16.939003 -35.779    -37.68    ]
  [-16.939003 -35.779    -37.68    ]
  [-14.939003 -33.779    -35.68    ]
  ...
  [ 39.060997  62.221     61.32    ]
  [ 58.060997  81.221     80.32    ]
  [ 80.061    105.221    103.32    ]]

 [[ -0.939003 -20.779    -22.68    ]
  [ -4.939003 -24.779    -26.68    ]
  [ -6.939003 -26.779    -28.68    ]
  ...
  [ 29.060997  53.221     54.32    ]
  [ 41.060997  67.221     68.32    ]
  [ 72.061     98.221     99.32    ]]]",0,0,1,0
432,493,IMG_4779_jpeg.rf.44c48ed14fb1e0e5888a6284d6b952e1.jpg,"[[[  51.060997    94.221       82.32     ]
  [  54.060997    99.221       87.32     ]
  [  41.060997    88.221       75.32     ]
  ...
  [   1.060997   -10.778999    -3.6800003]
  [ -54.939003   -69.779      -57.68     ]
  [ -80.939      -95.779      -82.68     ]]

 [[  10.060997    47.221       36.32     ]
  [  81.061      119.221      108.32     ]
  [  33.060997    76.221       64.32     ]
  ...
  [ -98.939     -110.779     -103.68     ]
  [ -44.939003   -59.779      -47.68     ]
  [ -43.939003   -58.779      -45.68     ]]

 [[  46.060997    72.221       63.32     ]
  [  87.061      114.221      105.32     ]
  [ -54.939003   -22.779      -32.68     ]
  ...
  [ -45.939003   -58.779      -49.68     ]
  [ -40.939003   -53.779      -42.68     ]
  [ -74.939      -89.779      -76.68     ]]

 ...

 [[  98.061       86.221       75.32     ]
  [  76.061       68.221       60.32     ]
  [  68.061       64.221       61.32     ]
  ...
  [ -32.939003   -38.779      -30.68     ]
  [ -52.939003   -57.779      -51.68     ]
  [ -14.939003   -18.779      -12.68     ]]

 [[  26.060997    13.221001     6.3199997]
  [  14.060997     5.2210007   -0.6800003]
  [  94.061       89.221       89.32     ]
  ...
  [ -75.939      -81.779      -71.68     ]
  [ -49.939003   -53.779      -46.68     ]
  [  15.060997    11.221001    18.32     ]]

 [[ -34.939003   -47.779      -54.68     ]
  [  -9.939003   -19.779      -22.68     ]
  [  64.061       58.221       60.32     ]
  ...
  [ -96.939     -101.779      -91.68     ]
  [  -2.939003    -6.7789993    0.3199997]
  [ -28.939003   -32.779      -25.68     ]]]",0,0,1,0
433,1051,IMG_4779_jpeg.rf.a3c3db31dfe3d39de3fd7e54e4214602.jpg,"[[[-2.6939003e+01  1.1221001e+01 -9.6800003e+00]
  [ 7.4060997e+01  1.1022100e+02  8.9320000e+01]
  [ 9.0060997e+01  1.2022100e+02  1.0232000e+02]
  ...
  [-3.1939003e+01 -4.4778999e+01 -3.7680000e+01]
  [ 1.4706100e+02  1.3422101e+02  1.3132001e+02]
  [-5.0939003e+01 -6.5778999e+01 -6.0680000e+01]]

 [[ 3.3060997e+01  7.1221001e+01  5.0320000e+01]
  [ 1.8060997e+01  5.4221001e+01  3.3320000e+01]
  [ 8.4060997e+01  1.1422100e+02  9.6320000e+01]
  ...
  [-5.9939003e+01 -7.2778999e+01 -6.5680000e+01]
  [-2.0939003e+01 -3.3778999e+01 -2.8680000e+01]
  [-6.7939003e+01 -8.0778999e+01 -7.5680000e+01]]

 [[ 4.9060997e+01  8.9221001e+01  6.8320000e+01]
  [ 3.5060997e+01  7.3221001e+01  5.2320000e+01]
  [ 8.1060997e+01  1.1422100e+02  9.5320000e+01]
  ...
  [-2.7939003e+01 -4.0778999e+01 -3.3680000e+01]
  [-4.4939003e+01 -5.7778999e+01 -5.0680000e+01]
  [-2.0939003e+01 -3.3778999e+01 -2.8680000e+01]]

 ...

 [[-2.4939003e+01 -2.4778999e+01 -4.5680000e+01]
  [ 2.7060997e+01  2.6221001e+01  7.3199997e+00]
  [ 9.2060997e+01  9.3221001e+01  7.5320000e+01]
  ...
  [ 6.8060997e+01  6.3221001e+01  8.5320000e+01]
  [ 2.3060997e+01  1.8221001e+01  4.1320000e+01]
  [-7.0939003e+01 -7.5778999e+01 -5.2680000e+01]]

 [[-1.3939003e+01 -1.7778999e+01 -3.7680000e+01]
  [-1.7939003e+01 -2.0778999e+01 -3.9680000e+01]
  [ 9.0609970e+00  8.2210007e+00 -1.0680000e+01]
  ...
  [ 5.0060997e+01  4.5221001e+01  6.7320000e+01]
  [ 4.0060997e+01  3.5221001e+01  5.8320000e+01]
  [ 4.1060997e+01  3.6221001e+01  5.9320000e+01]]

 [[ 3.8060997e+01  3.2221001e+01  1.2320000e+01]
  [ 6.0997009e-02 -3.7789993e+00 -2.3680000e+01]
  [-4.5939003e+01 -4.6778999e+01 -6.5680000e+01]
  ...
  [ 1.0706100e+02  1.0222100e+02  1.2432000e+02]
  [-6.9390030e+00 -1.1778999e+01  1.1320000e+01]
  [-9.7939003e+01 -1.0377900e+02 -7.7680000e+01]]]",0,0,1,0
434,231,IMG_4779_jpeg.rf.ef27424cae6c5c72764c51b89c69772a.jpg,"[[[ -48.939003   -54.779      -44.68     ]
  [  71.061       65.221       75.32     ]
  [  90.061       84.221       94.32     ]
  ...
  [  -9.939003     8.221001    -5.6800003]
  [ -44.939003   -33.779      -48.68     ]
  [ -76.939      -68.779      -83.68     ]]

 [[ -20.939003   -26.779      -16.68     ]
  [   4.060997    -1.7789993    8.32     ]
  [ 129.061      123.221      131.32     ]
  ...
  [ -41.939003   -23.779      -37.68     ]
  [ -71.939      -60.779      -75.68     ]
  [ -83.939      -75.779      -90.68     ]]

 [[ -43.939003   -49.779      -39.68     ]
  [ -31.939003   -37.779      -27.68     ]
  [ -50.939003   -56.779      -46.68     ]
  ...
  [ -88.939      -70.779      -84.68     ]
  [-103.939     -106.779     -121.68     ]
  [-103.939     -101.779     -116.68     ]]

 ...

 [[ -40.939003   -33.779      -22.68     ]
  [-103.939     -116.779     -108.68     ]
  [ -12.939003   -10.778999     1.3199997]
  ...
  [ 139.061      125.221      120.32     ]
  [  77.061       63.221       58.32     ]
  [  62.060997    48.221       43.32     ]]

 [[-103.939      -94.779      -84.68     ]
  [   9.060997    22.221       32.32     ]
  [ -15.939003    -6.7789993    4.3199997]
  ...
  [ 112.061       96.221       91.32     ]
  [ 128.061      114.221      109.32     ]
  [ 103.061       89.221       84.32     ]]

 [[  31.060997    48.221       58.32     ]
  [  37.060997    54.221       64.32     ]
  [ -10.939003     2.2210007   11.32     ]
  ...
  [ 133.061      117.221      112.32     ]
  [ 150.061      134.22101    129.32     ]
  [ 151.061      137.22101    131.32     ]]]",0,0,1,0
435,1795,IMG_4833_JPG.rf.633cb99402746a46dbb13280470c6155.jpg,"[[[151.061     138.22101   119.32     ]
  [151.061     138.22101   119.32     ]
  [151.061     138.22101   119.32     ]
  ...
  [-18.939003  -51.779     -76.68     ]
  [-28.939003  -61.779     -85.68     ]
  [-33.939003  -67.779     -89.68     ]]

 [[151.061     138.22101   119.32     ]
  [151.061     138.22101   119.32     ]
  [151.061     138.22101   119.32     ]
  ...
  [-18.939003  -51.779     -76.68     ]
  [-28.939003  -61.779     -85.68     ]
  [-33.939003  -67.779     -89.68     ]]

 [[151.061     138.22101   119.32     ]
  [151.061     138.22101   119.32     ]
  [151.061     138.22101   119.32     ]
  ...
  [-18.939003  -49.779     -73.68     ]
  [-28.939003  -60.779     -82.68     ]
  [-33.939003  -65.779     -87.68     ]]

 ...

 [[131.061     109.221      98.32     ]
  [131.061     109.221      98.32     ]
  [125.061     103.221      92.32     ]
  ...
  [ 62.060997   46.221      35.32     ]
  [ -3.939003  -19.779     -30.68     ]
  [-65.939     -81.779     -92.68     ]]

 [[123.061     101.221      90.32     ]
  [123.061     101.221      90.32     ]
  [123.061     102.221      88.32     ]
  ...
  [118.061     102.221      91.32     ]
  [ 75.061      59.221      48.32     ]
  [ 12.060997   -3.7789993 -14.68     ]]

 [[116.061      94.221      83.32     ]
  [115.061      93.221      82.32     ]
  [119.061      98.221      84.32     ]
  ...
  [ 37.060997   21.221      10.32     ]
  [-58.939003  -74.779     -85.68     ]
  [ 18.060997    2.2210007  -8.68     ]]]",0,0,0,1
436,1560,IMG_4833_JPG.rf.c76327c37a742a212cd9097ad8cf364c.jpg,"[[[  79.061        63.221        51.32      ]
  [  92.061        76.221        64.32      ]
  [  99.061        83.221        71.32      ]
  ...
  [ 136.061       123.221       104.32      ]
  [ 151.061       138.22101     123.32      ]
  [ 142.061       129.22101     110.32      ]]

 [[  74.061        58.221        46.32      ]
  [ 106.061        90.221        78.32      ]
  [  87.061        71.221        59.32      ]
  ...
  [ 135.061       122.221       103.32      ]
  [ 151.061       138.22101     120.32      ]
  [ 151.061       138.22101     123.32      ]]

 [[  87.061        71.221        59.32      ]
  [  69.061        53.221        41.32      ]
  [ 127.061       111.221        99.32      ]
  ...
  [ 151.061       138.22101     123.32      ]
  [ 150.061       137.22101     118.32      ]
  [ 144.061       131.22101     112.32      ]]

 ...

 [[ 142.061       129.22101     116.32      ]
  [ -26.939003    -39.779       -52.68      ]
  [  10.060997     -2.7789993   -15.68      ]
  ...
  [ -36.939003    -47.779       -46.68      ]
  [ -30.939003    -41.779       -38.68      ]
  [ -41.939003    -52.779       -48.68      ]]

 [[  -2.939003    -15.778999    -28.68      ]
  [  47.060997     34.221        21.32      ]
  [-101.939      -114.779      -123.68      ]
  ...
  [ -27.939003    -37.779       -36.68      ]
  [ -25.939003    -36.779       -32.68      ]
  [ -17.939003    -28.779       -24.68      ]]

 [[  13.060997      0.22100067  -12.68      ]
  [  80.061        67.221        54.32      ]
  [  -1.939003    -14.778999    -27.68      ]
  ...
  [ -41.939003    -51.779       -50.68      ]
  [ -28.939003    -39.779       -35.68      ]
  [ -24.939003    -35.779       -31.68      ]]]",0,0,0,1
437,45,IMG_4833_JPG.rf.d61f073b798a9fac1d05601ee0a1795d.jpg,"[[[151.061     138.22101   119.32     ]
  [151.061     138.22101   119.32     ]
  [151.061     138.22101   119.32     ]
  ...
  [-17.939003  -36.779     -50.68     ]
  [-14.939003  -33.779     -47.68     ]
  [-17.939003  -36.779     -50.68     ]]

 [[151.061     138.22101   119.32     ]
  [151.061     138.22101   119.32     ]
  [151.061     138.22101   119.32     ]
  ...
  [ -6.939003  -25.779     -39.68     ]
  [  6.060997  -12.778999  -26.68     ]
  [  2.060997  -16.779     -30.68     ]]

 [[151.061     138.22101   119.32     ]
  [151.061     138.22101   119.32     ]
  [151.061     138.22101   119.32     ]
  ...
  [ 52.060997   33.221      19.32     ]
  [ 17.060997   -1.7789993 -15.68     ]
  [ 58.060997   39.221      25.32     ]]

 ...

 [[ 79.061      63.221      52.32     ]
  [112.061      96.221      85.32     ]
  [ 93.061      78.221      70.32     ]
  ...
  [-16.939003  -30.779     -41.68     ]
  [ 51.060997   37.221      26.32     ]
  [ 56.060997   42.221      31.32     ]]

 [[102.061      86.221      75.32     ]
  [ 81.061      65.221      54.32     ]
  [ 59.060997   44.221      36.32     ]
  ...
  [ -2.939003  -16.779     -27.68     ]
  [-13.939003  -27.779     -38.68     ]
  [-37.939003  -51.779     -62.68     ]]

 [[ 92.061      76.221      65.32     ]
  [ 83.061      67.221      56.32     ]
  [ 70.061      55.221      47.32     ]
  ...
  [ 24.060997   10.221001   -0.6800003]
  [ 38.060997   24.221      13.32     ]
  [ -5.939003  -19.779     -30.68     ]]]",0,0,0,1
